LEDGERNAME,SEGMENT3,SEGMENT4,FIN_CATEGORY,ACCOUNTS_ID,NAME
"US Primary Ledger",41000,620,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,620,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,630,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,630,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,630,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,630,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,630,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,630,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,630,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,630,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,630,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,630,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,630,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,630,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,630,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,630,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,630,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,630,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,630,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,630,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,630,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,630,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,410,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,461,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,461,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,461,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,461,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,461,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,461,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,461,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,461,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,461,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,461,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,461,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,461,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,461,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,461,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,461,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,461,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,461,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,461,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,461,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,461,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,461,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,461,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,461,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,461,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,461,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,461,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,461,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,610,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,610,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,610,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,610,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,620,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,620,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,620,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,620,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,620,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,620,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,620,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,620,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,620,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,620,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,620,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,620,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,620,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,620,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,620,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,620,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,620,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,620,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,620,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,620,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,630,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,630,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,410,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,410,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,410,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,410,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,410,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,410,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,410,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,410,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,410,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,410,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,410,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,410,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,410,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,410,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,410,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,410,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,410,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,410,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,410,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,430,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,430,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,430,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,430,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,430,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,430,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,430,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,463,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,463,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,463,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,463,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,463,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,463,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,463,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,463,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,463,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,463,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,463,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,463,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,463,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",46000,610,"OTHER INC",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",24220,000,"ACC LIAB",21,"US Primary Ledger"
"US Primary Ledger",49100,000,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",59920,000,"RM CONS",21,"US Primary Ledger"
"US Primary Ledger",59510,620,"RM CONS",21,"US Primary Ledger"
"US Primary Ledger",59310,620,"RM CONS",21,"US Primary Ledger"
"US Primary Ledger",59910,000,"RM CONS",21,"US Primary Ledger"
"US Primary Ledger",59410,620,"RM CONS",21,"US Primary Ledger"
"US Primary Ledger",63596,120,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",12101,000,AR,21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",33100,000,"RET EARNING",21,"US Primary Ledger"
"US Primary Ledger",35000,000,"OTHER EQUITY",21,"US Primary Ledger"
"US Primary Ledger",18100,000,"OTHER CA",21,"US Primary Ledger"
"US Primary Ledger",35000,000,"OTHER EQUITY",21,"US Primary Ledger"
"US Primary Ledger",59610,620,"RM CONS",21,"US Primary Ledger"
"US Primary Ledger",59920,000,"RM CONS",21,"US Primary Ledger"
"US Primary Ledger",59510,620,"RM CONS",21,"US Primary Ledger"
"US Primary Ledger",59310,620,"RM CONS",21,"US Primary Ledger"
"US Primary Ledger",59910,000,"RM CONS",21,"US Primary Ledger"
"US Primary Ledger",59410,620,"RM CONS",21,"US Primary Ledger"
"US Primary Ledger",29900,000,"OTHER CL",21,"US Primary Ledger"
"US Primary Ledger",78550,000,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",68160,468,DEPCN,21,"US Primary Ledger"
"US Primary Ledger",68150,468,DEPCN,21,"US Primary Ledger"
"US Primary Ledger",68150,461,DEPCN,21,"US Primary Ledger"
"US Primary Ledger",68160,461,DEPCN,21,"US Primary Ledger"
"US Primary Ledger",68150,450,DEPCN,21,"US Primary Ledger"
"US Primary Ledger",68160,450,DEPCN,21,"US Primary Ledger"
"US Primary Ledger",78550,000,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",29100,000,"OTHER CL",21,"US Primary Ledger"
"US Primary Ledger",41000,461,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,461,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,461,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,461,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,463,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",60540,620,"TRAVEL AND ENT EXP",21,"US Primary Ledger"
"US Primary Ledger",62510,110,FREIGHT,21,"US Primary Ledger"
"US Primary Ledger",62510,121,FREIGHT,21,"US Primary Ledger"
"US Primary Ledger",62510,410,FREIGHT,21,"US Primary Ledger"
"US Primary Ledger",62510,461,FREIGHT,21,"US Primary Ledger"
"US Primary Ledger",62510,462,FREIGHT,21,"US Primary Ledger"
"US Primary Ledger",62510,464,FREIGHT,21,"US Primary Ledger"
"US Primary Ledger",62510,468,FREIGHT,21,"US Primary Ledger"
"US Primary Ledger",62510,510,FREIGHT,21,"US Primary Ledger"
"US Primary Ledger",62510,610,FREIGHT,21,"US Primary Ledger"
"US Primary Ledger",62510,620,FREIGHT,21,"US Primary Ledger"
"US Primary Ledger",62520,110,FREIGHT,21,"US Primary Ledger"
"US Primary Ledger",62520,121,FREIGHT,21,"US Primary Ledger"
"US Primary Ledger",62520,410,FREIGHT,21,"US Primary Ledger"
"US Primary Ledger",62520,461,FREIGHT,21,"US Primary Ledger"
"US Primary Ledger",62520,462,FREIGHT,21,"US Primary Ledger"
"US Primary Ledger",62520,464,FREIGHT,21,"US Primary Ledger"
"US Primary Ledger",62520,468,FREIGHT,21,"US Primary Ledger"
"US Primary Ledger",62520,510,FREIGHT,21,"US Primary Ledger"
"US Primary Ledger",62520,610,FREIGHT,21,"US Primary Ledger"
"US Primary Ledger",62520,620,FREIGHT,21,"US Primary Ledger"
"US Primary Ledger",62530,110,FREIGHT,21,"US Primary Ledger"
"US Primary Ledger",62530,121,FREIGHT,21,"US Primary Ledger"
"US Primary Ledger",62530,410,FREIGHT,21,"US Primary Ledger"
"US Primary Ledger",62530,461,FREIGHT,21,"US Primary Ledger"
"US Primary Ledger",62530,462,FREIGHT,21,"US Primary Ledger"
"US Primary Ledger",62530,464,FREIGHT,21,"US Primary Ledger"
"US Primary Ledger",62530,468,FREIGHT,21,"US Primary Ledger"
"US Primary Ledger",62530,510,FREIGHT,21,"US Primary Ledger"
"US Primary Ledger",62530,610,FREIGHT,21,"US Primary Ledger"
"US Primary Ledger",62530,620,FREIGHT,21,"US Primary Ledger"
"US Primary Ledger",63510,110,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63510,121,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63510,410,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63510,461,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63510,462,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63510,464,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63510,468,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63510,510,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63510,610,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",63510,620,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",64510,110,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",64510,121,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",64510,410,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",64510,461,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",64510,462,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",64510,464,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",64510,468,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",64510,510,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",64510,610,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",64510,620,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",64550,110,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",64550,121,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",64550,410,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",64550,461,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",64550,462,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",64550,464,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",64550,468,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",64550,510,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",64550,610,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",64550,620,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",68120,110,DEPCN,21,"US Primary Ledger"
"US Primary Ledger",68120,121,DEPCN,21,"US Primary Ledger"
"US Primary Ledger",68120,510,DEPCN,21,"US Primary Ledger"
"US Primary Ledger",68130,121,DEPCN,21,"US Primary Ledger"
"US Primary Ledger",68130,510,DEPCN,21,"US Primary Ledger"
"US Primary Ledger",68140,110,DEPCN,21,"US Primary Ledger"
"US Primary Ledger",68140,121,DEPCN,21,"US Primary Ledger"
"US Primary Ledger",68140,252,DEPCN,21,"US Primary Ledger"
"US Primary Ledger",68140,410,DEPCN,21,"US Primary Ledger"
"US Primary Ledger",68140,461,DEPCN,21,"US Primary Ledger"
"US Primary Ledger",68140,462,DEPCN,21,"US Primary Ledger"
"US Primary Ledger",68140,464,DEPCN,21,"US Primary Ledger"
"US Primary Ledger",68140,510,DEPCN,21,"US Primary Ledger"
"US Primary Ledger",68140,610,DEPCN,21,"US Primary Ledger"
"US Primary Ledger",68140,620,DEPCN,21,"US Primary Ledger"
"US Primary Ledger",68150,110,DEPCN,21,"US Primary Ledger"
"US Primary Ledger",68150,121,DEPCN,21,"US Primary Ledger"
"US Primary Ledger",68150,410,DEPCN,21,"US Primary Ledger"
"US Primary Ledger",68150,461,DEPCN,21,"US Primary Ledger"
"US Primary Ledger",68150,462,DEPCN,21,"US Primary Ledger"
"US Primary Ledger",68150,464,DEPCN,21,"US Primary Ledger"
"US Primary Ledger",68150,468,DEPCN,21,"US Primary Ledger"
"US Primary Ledger",68150,510,DEPCN,21,"US Primary Ledger"
"US Primary Ledger",68150,610,DEPCN,21,"US Primary Ledger"
"US Primary Ledger",68160,110,DEPCN,21,"US Primary Ledger"
"US Primary Ledger",68160,121,DEPCN,21,"US Primary Ledger"
"US Primary Ledger",68160,410,DEPCN,21,"US Primary Ledger"
"US Primary Ledger",68160,420,DEPCN,21,"US Primary Ledger"
"US Primary Ledger",68160,461,DEPCN,21,"US Primary Ledger"
"US Primary Ledger",68160,462,DEPCN,21,"US Primary Ledger"
"US Primary Ledger",68160,464,DEPCN,21,"US Primary Ledger"
"US Primary Ledger",68160,468,DEPCN,21,"US Primary Ledger"
"US Primary Ledger",68160,510,DEPCN,21,"US Primary Ledger"
"US Primary Ledger",68160,610,DEPCN,21,"US Primary Ledger"
"US Primary Ledger",68160,620,DEPCN,21,"US Primary Ledger"
"US Primary Ledger",78610,110,"OTHER INC",21,"US Primary Ledger"
"US Primary Ledger",60512,510,"TRAVEL & ENT EXP",21,"US Primary Ledger"
"US Primary Ledger",60513,510,"TRAVEL & ENT EXP",21,"US Primary Ledger"
"US Primary Ledger",60521,110,"TRAVEL & ENT EXP",21,"US Primary Ledger"
"US Primary Ledger",60521,510,"TRAVEL & ENT EXP",21,"US Primary Ledger"
"US Primary Ledger",63180,462,"OTHER MKTG EXP",21,"US Primary Ledger"
"US Primary Ledger",68800,110,DEPCN,21,"US Primary Ledger"
"US Primary Ledger",78550,110,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",78620,110,"OTHER OPER EXP",21,"US Primary Ledger"
"US Primary Ledger",22270,720,AP,21,"US Primary Ledger"
"US Primary Ledger",41000,463,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,464,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,464,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,464,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,463,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,463,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,463,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,463,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",12101,000,AR,21,"US Primary Ledger"
"US Primary Ledger",25300,000,"TAX LIAB",21,"US Primary Ledger"
"US Primary Ledger",68150,440,DEPCN,21,"US Primary Ledger"
"US Primary Ledger",68160,440,DEPCN,21,"US Primary Ledger"
"US Primary Ledger",68150,430,DEPCN,21,"US Primary Ledger"
"US Primary Ledger",68170,430,DEPCN,21,"US Primary Ledger"
"US Primary Ledger",68160,430,DEPCN,21,"US Primary Ledger"
"US Primary Ledger",41000,463,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,463,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,463,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,463,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,463,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,464,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,464,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,464,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,464,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",15910,000,PPE,21,"US Primary Ledger"
"US Primary Ledger",60220,141,"EMP BENFT",21,"US Primary Ledger"
"US Primary Ledger",41000,461,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,461,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,461,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,461,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,463,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,464,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,464,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",12101,000,AR,21,"US Primary Ledger"
"US Primary Ledger",41000,430,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",25200,000,"TAX LIAB",21,"US Primary Ledger"
"US Primary Ledger",41000,410,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,461,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,462,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,464,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,468,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",60110,110,"SLS PAYROLL",21,"US Primary Ledger"
"US Primary Ledger",60110,510,"SLS PAYROLL",21,"US Primary Ledger"
"US Primary Ledger",60540,110,"TRAVEL AND ENT EXP",21,"US Primary Ledger"
"US Primary Ledger",60540,121,"TRAVEL AND ENT EXP",21,"US Primary Ledger"
"US Primary Ledger",60540,252,"TRAVEL AND ENT EXP",21,"US Primary Ledger"
"US Primary Ledger",60540,410,"TRAVEL AND ENT EXP",21,"US Primary Ledger"
"US Primary Ledger",60540,461,"TRAVEL AND ENT EXP",21,"US Primary Ledger"
"US Primary Ledger",60540,462,"TRAVEL AND ENT EXP",21,"US Primary Ledger"
"US Primary Ledger",60540,464,"TRAVEL AND ENT EXP",21,"US Primary Ledger"
"US Primary Ledger",60540,468,"TRAVEL AND ENT EXP",21,"US Primary Ledger"
"US Primary Ledger",60540,510,"TRAVEL AND ENT EXP",21,"US Primary Ledger"
"US Primary Ledger",60540,610,"TRAVEL AND ENT EXP",21,"US Primary Ledger"
"US Primary Ledger",68150,110,DEPCN,21,"US Primary Ledger"
"US Primary Ledger",41000,610,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,610,REVENUE,21,"US Primary Ledger"
"US Primary Ledger",41000,610,REVENUE,21,"US Primary Ledger"
